candidate_id,task_class,original_response,normalized_response,audit_status,semantic_guard,naturalness_status,self_contained,task_clarity,lexical_shortcut_risk,redundancy_risk,length_tokens,length_band,topic_domain,provenance,source_reference,audit_reason
SRC-CAU-004,causality,External forces cause a change in the total momentum of a system.,External forces cause a change in the total momentum of a system.,ACCEPT_AS_IS,ORIGINAL_PRESERVED,natural,yes,clear,low,low,12,medium,physics,not_recorded,https://openstax.org/books/college-physics/pages/8-3-conservation-of-momentum,"Task function is clear, the proposition is coherent and self-contained, and no substantive repair is needed."
SRC-CAU-006,causality,Photosynthesis absorbs solar energy and can store chemical energy in carbohydrates.,Photosynthesis absorbs solar energy and can store chemical energy in carbohydrates.,ACCEPT_AS_IS,ORIGINAL_PRESERVED,natural,yes,clear,low,low,11,medium,biology,not_recorded,https://openstax.org/books/concepts-biology/pages/5-1-overview-of-photosynthesis,"Task function is clear, the proposition is coherent and self-contained, and no substantive repair is needed."
SRC-CAU-007,causality,Photosynthesis uses water and carbon dioxide to produce sugar and oxygen.,Photosynthesis uses water and carbon dioxide to produce sugar and oxygen.,ACCEPT_AS_IS,ORIGINAL_PRESERVED,natural,yes,clear,low,low,11,medium,biology,not_recorded,https://openstax.org/books/concepts-biology/pages/5-1-overview-of-photosynthesis,"Task function is clear, the proposition is coherent and self-contained, and no substantive repair is needed."
SRC-CAU-008,causality,Chlorophyll absorbs light for the purpose of photosynthesis.,Chlorophyll absorbs light for photosynthesis.,ACCEPT_SURFACE_NORMALIZED,SURFACE_ONLY_UNCHANGED,surface_normalized,yes,clear,low,low,8,medium,biology,not_recorded,https://www.khanacademy.org/science/ap-biology/cell-structure-and-function/photosynthesis-ap/a/photosynthesis-overview,"Only grammar, wording, or terminology form was minimally normalized; the original proposition is unchanged."
SRC-CAU-009,causality,Closing stomata reduces water loss in plants.,Closing stomata reduces water loss in plants.,ACCEPT_AS_IS,ORIGINAL_PRESERVED,natural,yes,clear,low,low,7,medium,biology,not_recorded,https://openstax.org/books/concepts-biology/pages/5-1-overview-of-photosynthesis,"Task function is clear, the proposition is coherent and self-contained, and no substantive repair is needed."
SRC-CAU-010,causality,"The pattern of feathers blends with the environment, enabling owls to hide through camouflage.","The pattern of feathers blends with the environment, enabling owls to hide through camouflage.",ACCEPT_AS_IS,ORIGINAL_PRESERVED,natural,yes,clear,low,low,14,limited_long,biology,not_recorded,https://naturalhistory.si.edu/education/teaching-resources/life-science/explore-animal-adaptations,"Task function is clear, the proposition is coherent and self-contained, and no substantive repair is needed."
SRC-CAU-011,causality,Sunlight heating surface water causes liquid water to evaporate.,"Sunlight heats surface water, causing liquid water to evaporate.",ACCEPT_SURFACE_NORMALIZED,SURFACE_ONLY_UNCHANGED,surface_normalized,yes,clear,medium,medium,9,medium,physics,not_recorded,https://gpm.nasa.gov/education/articles/nasa-earth-science-water-cycle,"Only grammar, wording, or terminology form was minimally normalized; the original proposition is unchanged."
SRC-CAU-012,causality,"Water vapor rises to cooler air, condenses to form cloud droplets.",Water vapor rises into cooler air and condenses to form cloud droplets.,ACCEPT_SURFACE_NORMALIZED,SURFACE_ONLY_UNCHANGED,surface_normalized,yes,clear,medium,medium,11,medium,earth_science,not_recorded,https://www.jpl.nasa.gov/edu/resources/project/make-a-cloud-in-a-bottle/,"Only grammar, wording, or terminology form was minimally normalized; the original proposition is unchanged."
SRC-CAU-013,causality,"Changes in the gravitational pull of the moon cause tidal forces, causing the ocean to bulge.","Changes in the Moon's gravitational pull create tidal forces, causing the ocean to bulge.",ACCEPT_SURFACE_NORMALIZED,SURFACE_ONLY_UNCHANGED,surface_normalized,yes,clear,medium,medium,16,limited_long,physics,not_recorded,https://www.nesdis.noaa.gov/about/k-12-education/oceans-coasts/what-causes-tides,"Only grammar, wording, or terminology form was minimally normalized; the original proposition is unchanged."
SRC-CAU-014,causality,Precipitation infiltration can replenish groundwater.,Infiltration of precipitation can replenish groundwater.,ACCEPT_SURFACE_NORMALIZED,SURFACE_ONLY_UNCHANGED,surface_normalized,yes,clear,medium,medium,5,short,earth_science,not_recorded,https://www.usgs.gov/water-science-school/science/infiltration-and-water-cycle,"Only grammar, wording, or terminology form was minimally normalized; the original proposition is unchanged."
SRC-CAU-015,causality,Extraction faster than infiltration causes the groundwater level to drop.,Groundwater extraction faster than infiltration causes the groundwater level to drop.,ACCEPT_SURFACE_NORMALIZED,SURFACE_ONLY_UNCHANGED,surface_normalized,yes,clear,medium,medium,10,medium,earth_science,not_recorded,https://www.usgs.gov/water-science-school/science/aquifers-and-groundwater,"Only grammar, wording, or terminology form was minimally normalized; the original proposition is unchanged."
SRC-CAU-016,causality,Warm water vapor contacting a cold container will condense into liquid droplets.,"When warm water vapor contacts a cold container, it condenses into liquid droplets.",ACCEPT_SURFACE_NORMALIZED,SURFACE_ONLY_UNCHANGED,surface_normalized,yes,clear,medium,medium,12,medium,earth_science,not_recorded,https://www.jpl.nasa.gov/edu/resources/project/make-a-cloud-in-a-bottle/,"Only grammar, wording, or terminology form was minimally normalized; the original proposition is unchanged."
SRC-CAU-019,causality,Gravity causes surface water to flow downward to lower areas.,Gravity causes surface water to flow downward to lower areas.,ACCEPT_AS_IS,ORIGINAL_PRESERVED,natural,yes,clear,medium,medium,10,medium,earth_science,not_recorded,https://www.usgs.gov/water-science-school/science/aquifers-and-groundwater,"Task function is clear, the proposition is coherent and self-contained, and no substantive repair is needed."
SRC-CAU-020,causality,A long tail can improve balance.,A long tail can improve balance.,ACCEPT_AS_IS,ORIGINAL_PRESERVED,natural,yes,clear,low,low,6,medium,general_science,not_recorded,https://naturalhistory.si.edu/education/teaching-resources/life-science/explore-animal-adaptations,"Task function is clear, the proposition is coherent and self-contained, and no substantive repair is needed."
SRC-CAU-021,causality,Satellite measurement of precipitation enables scientists to monitor large-scale rainfall.,Satellite measurement of precipitation enables scientists to monitor large-scale rainfall.,ACCEPT_AS_IS,ORIGINAL_PRESERVED,natural,yes,clear,low,low,11,medium,technology,not_recorded,https://gpm.nasa.gov/education/articles/nasa-earth-science-water-cycle,"Task function is clear, the proposition is coherent and self-contained, and no substantive repair is needed."
SRC-CAU-022,causality,Wells reaching aquifers can extract groundwater.,Wells reaching aquifers can extract groundwater.,ACCEPT_AS_IS,ORIGINAL_PRESERVED,natural,yes,clear,low,low,6,medium,technology,not_recorded,https://www.usgs.gov/water-science-school/science/aquifers-and-groundwater,"Task function is clear, the proposition is coherent and self-contained, and no substantive repair is needed."
SRC-CAU-023,causality,Cooling water vapor forms visible clouds.,Cooling water vapor forms visible clouds.,ACCEPT_AS_IS,ORIGINAL_PRESERVED,natural,yes,clear,low,low,6,medium,earth_science,not_recorded,https://www.jpl.nasa.gov/edu/resources/project/make-a-cloud-in-a-bottle/,"Task function is clear, the proposition is coherent and self-contained, and no substantive repair is needed."
SRC-CAU-025,causality,A measuring system tracking the tide level can record high and low tides for prediction.,A measuring system tracking the tide level can record high and low tides for prediction.,ACCEPT_AS_IS,ORIGINAL_PRESERVED,natural,yes,clear,low,low,15,limited_long,earth_science,not_recorded,https://prod-01-alb-www-noaa.woc.noaa.gov/jetstream/ocean/tides,"Task function is clear, the proposition is coherent and self-contained, and no substantive repair is needed."
